"gene","ensg","cohen","pvalue","fold_change","ma","sa","mb","sb"
"AC008073.2","ENSG00000232642","0.31","0.7972855892353323","1","0","0.01","0","0"
"AC009060.1","ENSG00000247228","0.31","0.7972855892353323","1","0","0.01","0","0.01"
"AC009093.2","ENSG00000260517","0.31","0.7972855892353323","1.00990099009901","0.02","0.03","0.01","0.02"
"AC009228.1","ENSG00000242628","0.31","0.7972855892353323","1.0098039215686274","0.03","0.04","0.02","0.02"
"AC009955.3","ENSG00000268896","0.31","0.7972855892353323","1.0098039215686274","0.03","0.04","0.02","0.02"
"AC010904.2","ENSG00000272002","0.31","0.7972855892353323","1.01","0.01","0.01","0","0.01"
"AC012358.4","ENSG00000240401","0.31","0.7906584598296927","1.0166666666666666","0.22","0.07","0.2","0.08"
"AC016134.1","ENSG00000260926","0.31","0.7972855892353323","1","0","0.01","0","0"
"AC016717.1","ENSG00000228206","0.31","0.7972855892353323","1","0","0.01","0","0"
"AC024230.1","ENSG00000248515","0.31","0.7972855892353323","1.01","0.01","0.02","0","0.01"
"AC025040.1","ENSG00000259188","0.31","0.7972855892353323","1","0.02","0.03","0.02","0.02"
"AC073583.1","ENSG00000228550","0.31","0.7972855892353323","1","0","0.01","0","0"
"AC087386.1","ENSG00000258410","0.31","0.7891325024255541","1.0096153846153846","0.05","0.03","0.04","0.03"
"AC093567.1","ENSG00000267764","0.31","0.7972855892353323","1.0097087378640777","0.04","0.05","0.03","0.03"
"AC093866.1","ENSG00000251095","0.31","0.7972855892353323","1","0","0.01","0","0.01"
"AC096664.2","ENSG00000234488","0.31","0.7972855892353323","1.01","0.01","0.02","0","0.01"
"AC098935.1","ENSG00000226945","0.31","0.7972855892353323","1","0.02","0.02","0.02","0.02"
"AC107214.2","ENSG00000272744","0.31","0.7972855892353323","1.0091743119266054","0.1","0.06","0.09","0.05"
"AC114488.2","ENSG00000264078","0.31","0.7972855892353323","1.01","0.01","0.02","0","0.01"
"AC114980.1","ENSG00000251023","0.31","0.7905990140114167","1.0254237288135593","0.21","0.09","0.18","0.11"
"AC131254.1","ENSG00000248964","0.31","0.7972855892353323","1.0194174757281553","0.05","0.08","0.03","0.03"
"AC135166.1","ENSG00000253286","0.31","0.7972855892353323","1","0","0.01","0","0.01"
"AC135977.1","ENSG00000226268","0.31","0.7972855892353323","1.026315789473684","0.17","0.09","0.14","0.07"
"ACCSL","ENSG00000205126","0.31","0.7972855892353323","1.01","0.01","0.02","0","0.01"
"AL020994.3","ENSG00000233574","0.31","0.7961624489795918","1.0097087378640777","0.04","0.05","0.03","0.04"
"AL031775.1","ENSG00000272345","0.31","0.7905990140114167","1.0344827586206897","0.5","0.17","0.45","0.16"
"AL049840.7","ENSG00000270108","0.31","0.787403462489695","1.0467836257309941","0.79","0.25","0.71","0.28"
"AL117336.1","ENSG00000269952","0.31","0.7972855892353323","1.027777777777778","0.11","0.09","0.08","0.05"
"AL118556.2","ENSG00000259113","0.31","0.7972855892353323","1.01","0.01","0.01","0","0.01"
"AL132709.3","ENSG00000201500","0.31","0.7972855892353323","1.01","0.01","0.02","0","0.01"
"AL136298.1","ENSG00000258580","0.31","0.7972855892353323","1","0.01","0.02","0.01","0.01"
"AL162632.1","ENSG00000257900","0.31","0.7972855892353323","1","0.01","0.02","0.01","0.01"
"AL355574.1","ENSG00000238058","0.31","0.7972855892353323","1.036144578313253","0.72","0.23","0.66","0.17"
"AL355596.1","ENSG00000259828","0.31","0.786297274570163","1.043859649122807","0.19","0.17","0.14","0.28"
"AL359837.1","ENSG00000229652","0.31","0.7972855892353323","1.028301886792453","0.09","0.09","0.06","0.08"
"AL513523.3","ENSG00000223599","0.31","0.7972855892353323","1.0096153846153846","0.05","0.04","0.04","0.03"
"AL590004.2","ENSG00000218472","0.31","0.7972855892353323","1.01","0.01","0.01","0","0.01"
"AL645940.1","ENSG00000272217","0.31","0.7891479146459748","1.0245901639344261","0.25","0.09","0.22","0.12"
"AL669831.1","ENSG00000228327","0.31","0.7897279464285715","1.0364963503649633","0.42","0.15","0.37","0.21"
"AL772161.3","ENSG00000230064","0.31","0.7972855892353323","1.01","0.01","0.02","0","0.01"
"AP001033.2","ENSG00000207092","0.31","0.7972855892353323","1.01","0.01","0.01","0","0.01"
"AP001282.1","ENSG00000213252","0.31","0.7972855892353323","1.009433962264151","0.07","0.05","0.06","0.05"
"AP001979.1","ENSG00000213153","0.31","0.7972855892353323","1","0","0.01","0","0.01"
"AP003059.2","ENSG00000255250","0.31","0.7972855892353323","1.0098039215686274","0.03","0.03","0.02","0.03"
"AP003352.1","ENSG00000245970","0.31","0.7972855892353323","1.0098039215686274","0.03","0.04","0.02","0.03"
"AP1S2","ENSG00000182287","0.31","0.7965881059834038","1.1230038022813689","58.07","24.18","51.6","15.4"
"ARHGAP23P1","ENSG00000260781","0.31","0.7972855892353323","1.0703517587939697","1.13","0.44","0.99","0.32"
"ARHGAP24","ENSG00000138639","0.31","0.7972855892353323","1.0552177085867187","42.38","7.82","40.11","6.72"
"ARHGAP26","ENSG00000145819","0.31","0.7972855892353323","1.2589547856723429","20.44","13.41","16.03","8.05"
"ARL4D","ENSG00000175906","0.31","0.7797309460587208","1.0496671786994367","19.5","2.9","18.53","3.64"
"ARMH4","ENSG00000139971","0.31","0.7965881059834038","1.0936863543788187","25.85","7.62","23.55","5.81"
"ARPP19","ENSG00000128989","0.31","0.7763776815149889","1.041243379352262","118.92","14.47","114.17","17.94"
"ASS1P1","ENSG00000220517","0.31","0.7972855892353323","1.01","0.01","0.02","0","0.01"
"ATP11B","ENSG00000058063","0.31","0.7773239145364366","1.0321289867011887","86.7","7.9","83.97","12.56"
"AVEN","ENSG00000169857","0.31","0.7744303265462928","1.042957042957043","19.88","2.45","19.02","3.29"
"BAG4","ENSG00000156735","0.31","0.787403462489695","1.0512273212379937","18.7","3.17","17.74","3.51"
"BCOR","ENSG00000183337","0.31","0.796188446969697","1.0660214310404426","29.84","7.13","27.93","7.24"
"BTBD17","ENSG00000204347","0.31","0.7972855892353323","1.03","0.03","0.14","0","0.01"
"C3orf80","ENSG00000180044","0.31","0.7961624489795918","1.0616438356164384","0.55","0.3","0.46","0.27"
"C6orf99","ENSG00000203711","0.31","0.7900687240047535","1.0192307692307692","0.06","0.04","0.04","0.06"
"CAMK2A","ENSG00000070808","0.31","0.7972855892353323","1.196078431372549","1.44","1.82","1.04","1.78"
"CARMN","ENSG00000249669","0.31","0.7868080383923215","1.1601700921332387","15.37","11.18","13.11","6.68"
"CCDC148","ENSG00000153237","0.31","0.7972855892353323","1.06993006993007","0.53","0.34","0.43","0.18"
"CCDC162P","ENSG00000203799","0.31","0.7972855892353323","1.028301886792453","0.09","0.12","0.06","0.06"
"CCR1","ENSG00000163823","0.31","0.7972855892353323","1.00990099009901","0.02","0.05","0.01","0.02"
"CDH26","ENSG00000124215","0.31","0.7965881059834038","1.0260869565217392","0.18","0.08","0.15","0.09"
"CDKL5","ENSG00000008086","0.31","0.7966007547169811","1.097872340425532","4.16","1.48","3.7","1.29"
"CERS5","ENSG00000139624","0.31","0.7788931417274939","1.0256993404594041","44.1","3.31","42.97","4.22"
"CLEC12B","ENSG00000256660","0.31","0.7972855892353323","1.0192307692307692","0.06","0.07","0.04","0.05"
"CLN5","ENSG00000102805","0.31","0.7893117721613361","1.0294670846394987","31.84","2.98","30.9","3.29"
"COL24A1","ENSG00000171502","0.31","0.7972855892353323","1.1063829787234043","1.08","0.7","0.88","0.53"
"COL5A1","ENSG00000130635","0.31","0.7808331518862931","1.0679741214481377","1367.47","314.44","1280.37","424.93"
"CSNK1G1","ENSG00000169118","0.31","0.792178155411383","1.0570416994492524","25.87","4.74","24.42","4.49"
"CSPG5","ENSG00000114646","0.31","0.7972855892353323","1.0571428571428572","0.11","0.24","0.05","0.03"
"DAB2","ENSG00000153071","0.31","0.7968125099717166","1.05902577140876","732.1","131.94","691.24","102.12"
"DNAJB9","ENSG00000128590","0.31","0.7879004187542062","1.0568450971103742","21.31","3.94","20.11","4.43"
"EEF1DP4","ENSG00000213640","0.31","0.7972855892353323","1.00990099009901","0.02","0.02","0.01","0.01"
"EN1","ENSG00000163064","0.31","0.7972351922937639","1.0896091515729265","10.43","3.18","9.49","2.39"
"EP300","ENSG00000100393","0.31","0.7780114792809263","1.0454358833994801","75.39","10.47","72.07","14.18"
"F2","ENSG00000180210","0.31","0.7972855892353323","1.00990099009901","0.02","0.02","0.01","0.02"
"FAM182B","ENSG00000175170","0.31","0.7867918466846685","1.0555555555555556","0.33","0.31","0.26","0.52"
"FXYD6","ENSG00000137726","0.31","0.7972855892353323","1.0961538461538463","0.14","0.41","0.04","0.09"
